0,224.30000000000007
1,236.7333333333333
2,231.73333333333318
3,253.73333333333332
4,231.81666666666686
5,235.88333333333338
6,247.30000000000013
7,231.3833333333332
8,252.88333333333335
9,237.28333333333347
10,240.28333333333345
11,245.1500000000001
12,247.96666666666675
13,233.11666666666682
14,238.0
15,232.78333333333322
16,253.26666666666668
17,231.66666666666677
18,237.21666666666658
19,237.9333333333333
20,235.35000000000016
21,243.38333333333324
22,219.55000000000007
23,235.1833333333334
24,252.18333333333342
25,244.69999999999985
26,222.16666666666666
27,238.9999999999999
28,231.64999999999995
29,249.18333333333308
30,260.1666666666665
31,246.94999999999996
32,228.34999999999997
33,243.06666666666675
34,248.36666666666673
35,230.74999999999991
36,245.16666666666652
37,233.51666666666682
38,217.24999999999991
39,245.08333333333323
40,225.8333333333335
41,243.16666666666688
42,247.1333333333333
43,236.33333333333326
44,238.33333333333343
45,232.6333333333332
46,224.0166666666667
47,225.63333333333333
48,242.63333333333313
49,236.0333333333333
50,245.18333333333368
51,230.3666666666667
52,237.9666666666667
53,224.98333333333346
54,244.70000000000002
55,231.2833333333333
56,243.01666666666677
57,242.16666666666663
58,235.48333333333335
59,251.53333333333327
60,230.2833333333334
61,235.43333333333334
62,236.38333333333333
63,221.6500000000001
64,220.23333333333343
65,242.01666666666674
66,230.18333333333334
67,252.74999999999997
68,238.28333333333345
69,227.40000000000006
70,227.11666666666662
71,239.2333333333334
72,237.5166666666667
73,225.43333333333345
74,237.61666666666653
75,246.93333333333337
76,224.5666666666666
77,236.7166666666667
78,249.15
79,247.36666666666667
80,216.18333333333334
81,243.78333333333342
82,224.21666666666673
83,234.83333333333323
84,235.53333333333327
85,224.28333333333327
86,219.04999999999993
87,241.16666666666657
88,224.76666666666662
89,218.4
90,252.26666666666657
91,244.76666666666668
92,238.71666666666655
93,239.2166666666666
94,240.6166666666666
95,237.2833333333332
96,227.35000000000005
97,224.91666666666666
98,231.58333333333334
99,231.0833333333335
100,238.55000000000015
101,244.11666666666656
102,222.94999999999996
103,246.0666666666666
104,238.11666666666676
105,244.4
106,220.33333333333334
107,241.31666666666663
108,212.08333333333334
109,225.70000000000002
110,244.49999999999994
111,241.8333333333335
112,242.38333333333347
113,226.6833333333332
